# title = Flux tower observations from AU-SurreyHills (after qc)
# summary = Quality controlled flux tower observations for Surrey Hills, Melbourne, Australia. Developed for use in the Urban-PLUMBER model evaluation project. Attribute any use to "Harmonized, gap-filled dataset from 20 urban flux tower sites"
# sitename = AU-SurreyHills
# long_sitename = Surrey Hills, Melbourne, Australia
# version = v1
# keywords = urban, flux tower, eddy covariance, observations
# conventions = ALMA, CF, ACDD-1.3
# featureType = timeSeries
# license = CC-BY-4.0: https://creativecommons.org/licenses/by/4.0/
# time_coverage_start = 2004-02-23 05:00:00
# time_coverage_end = 2004-07-19 23:30:00
# time_shown_in = UTC
# local_utc_offset_hours = 10.0
# timestep_interval_seconds = 1800.0
# timestep_number_analysis = 7094
# project = Urban-PLUMBER multi-site model evaluation project for urban areas
# references = Data from "Harmonized gap-filled dataset from 20 urban flux tower sites": https://doi.org/10.5281/zenodo.5517550
# project_contact = Mathew Lipson (m.lipson@unsw.edu.au), Sue Grimmond (c.s.grimmond@reading.ac.uk), Martin Best (martin.best@metoffice.gov.uk)
# observations_contact = Andrew Coutts (andrew.coutts@monash.edu), Nigel Tapper (nigel.tapper@monash.edu)
# observations_reference = Coutts, Beringer and Tapper (2007a): https://doi.org/10.1175/JAM2462.1; Coutts, Beringer and Tapper (2007b) https://doi.org/10.1016/j.atmosenv.2006.08.030
# date_created = 2022-09-22 14:41:10
# source = https://github.com/matlipson/urban-plumber_pipeline
# comment = Gap-filled from nearby AU-Preston tower where available
# history = v0.9 (2021-09-08): beta issue; v1 (2022-09-15): with publication in ESSD
# see sitedata csv for site characteristics
# units = SWdown: W/m2, LWdown: W/m2, Tair: K, Qair: kg/kg, PSurf: Pa, Rainf: kg/m2/s, Snowf: kg/m2/s, Wind_N: m/s, Wind_E: m/s, SWup: W/m2, LWup: W/m2, Qle: W/m2, Qh: W/m2, Qtau: N/m2, SWdown_qc: -, LWdown_qc: -, Tair_qc: -, Qair_qc: -, PSurf_qc: -, Rainf_qc: -, Snowf_qc: -, Wind_N_qc: -, Wind_E_qc: -, SWup_qc: -, LWup_qc: -, Qle_qc: -, Qh_qc: -, Qtau_qc: -
# quality control (qc) flags: 0:observed, 1:gapfilled_from_obs, 2:gapfilled_derived_from_era5, 3:missing
# 
#     Date     Time     SWdown     LWdown       Tair         Qair      PSurf        Rainf Snowf     Wind_N     Wind_E       SWup       LWup        Qle         Qh       Qtau  SWdown_qc  LWdown_qc    Tair_qc    Qair_qc   PSurf_qc   Rainf_qc   Snowf_qc  Wind_N_qc  Wind_E_qc    SWup_qc    LWup_qc     Qle_qc      Qh_qc    Qtau_qc
2004-03-28 19:00:00      0.000    367.580    292.055   0.00871854    99393.5   0.00000000   NaN      3.801     -2.287        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-28 19:30:00      0.000    374.620    291.767   0.00932814    99426.0   0.00000000   NaN     -1.350      4.426        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-28 20:00:00      0.000    375.260    291.527   0.00984369    99299.0   0.00000000   NaN     -1.044      2.406        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-28 20:30:00      0.000    369.850    291.398   0.00993987    99397.0   0.00000000   NaN      1.670      1.949        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-28 21:00:00      1.740    370.300    291.215   0.00979538    99528.5   0.00000000   NaN      3.800     -1.185        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-28 21:30:00      2.320    377.530    289.493   0.00907877    99633.5   0.00000000   NaN      6.774      1.196        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-28 22:00:00      3.840    372.880    288.961   0.00891933    99698.5   0.00122222   NaN     -2.979      5.871        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-28 22:30:00      8.330    364.050    288.429   0.00876999    99652.0   0.00155556   NaN      7.390      4.982        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-28 23:00:00     13.590    357.300    287.896   0.00861492    99670.0   0.00088889   NaN      5.164      7.914        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-28 23:30:00     41.340    352.570    287.364   0.00845576    99737.0   0.00022222   NaN      1.165      6.449        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-29 00:00:00    226.950    321.580    286.832   0.00830032    99762.5   0.00000000   NaN     -1.115      4.968        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-29 00:30:00    616.870    316.480    288.038   0.00835641    99717.0   0.00000000   NaN     -4.962      6.946        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-29 01:00:00    743.890    337.500    289.533   0.00855898    99709.0   0.00000000   NaN     -8.310      5.106        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-29 01:30:00    448.020    371.740    290.040   0.00857826    99718.5   0.00000000   NaN     -8.330      5.465        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-29 02:00:00    743.600    361.730    291.777   0.00782994    99708.5   0.00000000   NaN     -7.543      5.285        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-29 02:30:00    513.100    372.850    291.663   0.00775258    99693.0   0.00000000   NaN     -7.475      6.475        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-29 03:00:00    167.790    368.140    290.495   0.00836422    99744.0   0.00000000   NaN     -3.337      6.892        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-29 03:30:00    504.380    348.760    290.765   0.00883575    99722.0   0.00000000   NaN     -3.537      6.282        NaN        NaN        NaN        NaN        NaN          1          1          0          0          1          0          3          0          0          3          3          3          3          3
2004-03-29 04:00:00    594.320    339.280    291.181   0.00917333    99486.5   0.00000000   NaN     -1.686      7.216     90.358    410.510     96.695    102.100      0.700          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-29 04:30:00    452.295    341.490    291.864   0.00872838    99461.5   0.00000000   NaN     -2.123      6.401     71.297    408.005    123.244    135.989      0.780          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-29 05:00:00    233.025    351.010    291.742   0.00859584    99456.0   0.00300000   NaN     -4.463      5.312     34.587    396.085        NaN        NaN      0.504          0          0          0          0          0          0          3          0          0          0          0          3          3          0
2004-03-29 05:30:00    427.720    341.830    292.617   0.00760945    99450.5   0.00000000   NaN     -2.479      7.975     65.742    404.370    149.406     80.385      0.904          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-29 06:00:00    232.695    345.540    292.029   0.00683003    99458.5   0.00000000   NaN     -3.659      8.586     37.145    398.080     30.483     63.928      0.825          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-29 06:30:00    324.350    341.915    291.717   0.00732603    99472.5   0.00000000   NaN     -4.291      4.665     51.947    400.710     -1.178     63.539      0.412          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-29 07:00:00    255.900    337.830    292.472   0.00707300    99496.0   0.00000000   NaN     -3.872      6.372     41.230    404.465     77.115     76.445      0.701          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-29 07:30:00     72.279    352.340    292.272   0.00646196    99529.5   0.00000000   NaN     -3.730      7.804     12.247    394.480     37.446     29.794      0.616          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-29 08:00:00     16.520    359.470    292.013   0.00636193    99542.5   0.00000000   NaN     -3.340      8.120        NaN        NaN        NaN        NaN      0.574          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 08:30:00      0.000    357.470    291.649   0.00653176    99569.5   0.00000000   NaN     -2.427      7.268        NaN        NaN        NaN        NaN      0.533          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 09:00:00      0.000    359.550    290.486   0.00722515    99601.5   0.00000000   NaN     -0.308      6.999        NaN        NaN        NaN        NaN      0.534          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 09:30:00      0.000    359.610    288.863   0.00765590    99637.5   0.00033333   NaN     -0.972      8.447        NaN        NaN        NaN        NaN      0.597          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 10:00:00      0.000    360.520    287.562   0.00788765    99683.0   0.00066667   NaN     -2.057      8.245        NaN        NaN        NaN        NaN      0.834          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 10:30:00      0.000    360.130    287.653   0.00775715    99708.5   0.00000000   NaN     -4.393      7.550        NaN        NaN        NaN        NaN      0.795          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 11:00:00      0.000    363.340    287.458   0.00771434    99716.5   0.00000000   NaN     -6.431      7.021        NaN        NaN        NaN        NaN      0.895          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 11:30:00      0.000    363.790    287.577   0.00753523    99712.5   0.00000000   NaN     -5.967      6.600        NaN        NaN        NaN        NaN      0.923          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 12:00:00      0.000    363.620    287.543   0.00754347    99707.5   0.00000000   NaN     -4.923      8.584        NaN        NaN        NaN        NaN      1.015          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 12:30:00      0.000    365.170    287.370   0.00756656    99702.0   0.00000000   NaN     -4.566      7.836        NaN        NaN        NaN        NaN      0.731          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 13:00:00      0.000    364.390    287.611   0.00745896    99705.5   0.00000000   NaN     -3.906      7.687        NaN        NaN        NaN        NaN      0.736          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 13:30:00      0.000    363.710    287.518   0.00748383    99709.5   0.00022222   NaN     -3.493      7.298        NaN        NaN        NaN        NaN      0.544          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 14:00:00      0.000    364.360    286.601   0.00786483    99720.5   0.00000000   NaN     -2.953      6.680        NaN        NaN        NaN        NaN      0.467          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 14:30:00      0.000    366.490    286.652   0.00786925    99700.5   0.00000000   NaN     -2.892      5.978        NaN        NaN        NaN        NaN      0.305          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 15:00:00      0.000    360.530    287.291   0.00773951    99688.5   0.00000000   NaN     -2.610      7.346        NaN        NaN        NaN        NaN      0.610          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 15:30:00      0.000    360.350    287.340   0.00782056    99671.0   0.00000000   NaN     -2.168      7.782        NaN        NaN        NaN        NaN      0.589          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 16:00:00      0.000    368.790    286.984   0.00808323    99683.5   0.00000000   NaN     -1.488      6.644        NaN        NaN        NaN        NaN      0.686          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 16:30:00      0.000    368.290    286.667   0.00830079    99693.0   0.00000000   NaN     -1.278      5.981        NaN        NaN        NaN        NaN      0.305          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 17:00:00      0.000    319.620    287.056   0.00834216    99692.0   0.00000000   NaN     -0.651      6.109        NaN        NaN        NaN        NaN      0.448          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 17:30:00      0.000    352.150    287.070   0.00840564    99701.5   0.00000000   NaN     -1.565      6.526        NaN        NaN        NaN        NaN      0.317          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 18:00:00      0.000    359.180    287.080   0.00842026    99726.0   0.00000000   NaN     -1.634      5.642        NaN        NaN        NaN        NaN      0.362          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 18:30:00      0.000    364.210    287.232   0.00848190    99742.0   0.00000000   NaN     -1.455      5.172        NaN        NaN        NaN        NaN      0.241          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 19:00:00      0.000    357.990    287.315   0.00856454    99755.5   0.00000000   NaN     -1.574      5.118        NaN        NaN        NaN        NaN      0.187          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 19:30:00      0.000    313.660    287.243   0.00868561    99794.0   0.00000000   NaN     -1.391      4.281        NaN        NaN        NaN        NaN      0.184          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 20:00:00      0.000    291.940    287.108   0.00874989    99815.0   0.00000000   NaN     -1.474      4.160        NaN        NaN        NaN        NaN      0.145          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 20:30:00      0.000    314.070    287.075   0.00879199    99837.5   0.00000000   NaN     -1.922      4.040        NaN        NaN        NaN        NaN      0.104          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 21:00:00      9.015    363.150    287.065   0.00882035    99865.5   0.00000000   NaN     -1.638      3.645        NaN        NaN        NaN        NaN      0.128          0          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-29 21:30:00     23.910    365.680    287.389   0.00883221    99895.0   0.00000000   NaN     -1.061      4.426      3.610    372.420     13.070     -1.751      0.226          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-29 22:00:00     67.893    364.360    287.666   0.00885578    99920.0   0.00000000   NaN     -0.623      4.744     10.590    373.085     19.274      6.061      0.304          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-29 22:30:00     98.781    365.570    287.968   0.00889516    99937.0   0.00077778   NaN     -0.200      5.072     15.489    378.775     20.018     16.422      0.333          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-29 23:00:00     85.539    372.600    288.272   0.00899976    99973.5   0.00011111   NaN      0.185      4.099     13.299    378.200     14.986     13.951      0.343          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-29 23:30:00    100.462    371.460    288.526   0.00909008    99993.5   0.00000000   NaN      0.808      5.042     15.691    381.295     32.732     17.890      0.391          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 00:00:00    316.445    368.835    289.048   0.00912127   100010.0   0.00000000   NaN      1.487      4.907     51.760    390.590     64.915     61.354      0.560          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 00:30:00    413.060    371.780    289.610   0.00912398   100025.0   0.00000000   NaN      1.959      4.382     66.978    400.655     81.245     96.019      0.476          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 01:00:00    418.035    371.185    289.913   0.00901413   100030.0   0.00000000   NaN      2.341      4.326     68.037    401.720     74.335     83.314      0.393          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 01:30:00    557.600    366.815    290.340   0.00874512   100005.0   0.00000000   NaN      3.413      4.411     91.311    411.310     88.591    138.525      0.532          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 02:00:00    401.920    372.925    290.535   0.00867586   100010.0   0.00000000   NaN      3.281      4.914     64.656    408.395    143.119    126.025      0.710          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 02:30:00    247.295    372.655    290.323   0.00885662   100020.0   0.00000000   NaN      3.421      4.430     39.275    402.475     95.964     77.388      0.648          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 03:00:00     72.620    375.020    289.556   0.00935272   100030.0   0.00000000   NaN      2.624      3.824     11.684    388.405        NaN        NaN      0.456          0          0          0          0          0          0          3          0          0          0          0          3          3          0
2004-03-30 03:30:00    122.835    375.045    289.529   0.00940083   100020.0   0.00000000   NaN      2.504      3.128     18.198    387.745     89.977     11.280      0.198          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 04:00:00    123.550    374.730    289.865   0.00925928   100003.5   0.00000000   NaN      2.487      3.119     19.101    390.430        NaN        NaN      0.356          0          0          0          0          0          0          3          0          0          0          0          3          3          0
2004-03-30 04:30:00     83.099    375.990    289.173   0.00983567   100009.5   0.00000000   NaN      3.485      2.849     11.898    384.915        NaN        NaN      0.296          0          0          0          0          0          0          3          0          0          0          0          3          3          0
2004-03-30 05:00:00    116.355    373.465    288.888   0.00990844   100015.0   0.00000000   NaN      3.386      2.308     16.303    386.710    -51.790      4.018      0.215          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 05:30:00     70.728    373.180    288.853   0.00984236   100015.0   0.00000000   NaN      3.571      2.017     10.276    385.370    113.773     18.636      0.413          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 06:00:00    153.351    370.265    288.849   0.00947048   100035.0   0.00000000   NaN      3.463      2.595     22.383    384.075    -52.464      7.635      0.381          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 06:30:00    128.300    369.910    289.301   0.00922539   100040.0   0.00000000   NaN      3.336      3.804     19.994    387.935    103.923     32.432      0.512          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 07:00:00    179.795    350.675    289.486   0.00915972   100050.0   0.00000000   NaN      3.814      3.779     28.782    388.480        NaN        NaN      0.396          0          0          0          0          0          0          3          0          0          0          0          3          3          0
2004-03-30 07:30:00     68.558    352.735    289.493   0.00905981   100060.0   0.00000000   NaN      3.294      3.419     10.989    385.145     28.718     12.197      0.337          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 08:00:00     24.724    367.230    289.237   0.00910343   100095.0   0.00000000   NaN      3.699      1.600      4.464    381.560     33.526      7.608      0.352          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 08:30:00      3.280    372.810    289.090   0.00906077   100115.0   0.00000000   NaN      3.909      1.398        NaN        NaN        NaN        NaN      0.232          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 09:00:00      0.000    366.760    288.970   0.00910114   100120.0   0.00000000   NaN      3.007      1.290        NaN        NaN        NaN        NaN      0.179          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 09:30:00      0.000    343.330    288.782   0.00923953   100145.0   0.00000000   NaN      2.545      0.864        NaN        NaN        NaN        NaN      0.095          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 10:00:00      0.000    375.910    288.782   0.00931696   100160.0   0.00000000   NaN      2.708      0.522        NaN        NaN        NaN        NaN      0.097          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 10:30:00      0.000    377.450    288.790   0.00935794   100185.0   0.00000000   NaN      2.762      1.147        NaN        NaN        NaN        NaN      0.192          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 11:00:00      0.000    372.130    288.588   0.00932233   100220.0   0.00000000   NaN      1.538      2.599        NaN        NaN        NaN        NaN      0.120          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 11:30:00      0.000    368.960    287.820   0.00912749   100230.0   0.00000000   NaN     -0.080      4.041        NaN        NaN        NaN        NaN      0.143          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 12:00:00      0.000    368.590    287.709   0.00881840   100235.0   0.00000000   NaN      0.650      4.453        NaN        NaN        NaN        NaN      0.256          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 12:30:00      0.000    363.050    287.484   0.00863834   100225.0   0.00000000   NaN      0.831      4.629        NaN        NaN        NaN        NaN      0.249          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 13:00:00      0.000    365.490    287.258   0.00852675   100210.0   0.00000000   NaN      0.608      3.716        NaN        NaN        NaN        NaN      0.217          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 13:30:00      0.000    359.870    287.080   0.00836403   100195.0   0.00000000   NaN      0.312      4.054        NaN        NaN        NaN        NaN      0.265          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 14:00:00      0.000    351.960    286.873   0.00823108   100180.0   0.00000000   NaN      0.409      3.624        NaN        NaN        NaN        NaN      0.175          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 14:30:00      0.000    330.410    286.736   0.00824831   100165.0   0.00000000   NaN      0.856      3.111        NaN        NaN        NaN        NaN      0.106          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 15:00:00      0.000    298.780    286.553   0.00825008   100155.0   0.00000000   NaN      0.544      2.959        NaN        NaN        NaN        NaN      0.136          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 15:30:00      0.000    300.800    286.410   0.00814060   100140.0   0.00000000   NaN     -0.154      2.674        NaN        NaN        NaN        NaN      0.063          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 16:00:00      0.000    334.750    286.109   0.00803487   100125.0   0.00000000   NaN     -0.762      3.226        NaN        NaN        NaN        NaN      0.087          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 16:30:00      0.000    336.180    285.733   0.00794702   100090.0   0.00000000   NaN     -0.271      2.914        NaN        NaN        NaN        NaN      0.055          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 17:00:00      0.000    290.140    285.509   0.00791617   100040.0   0.00000000   NaN      0.791      2.611        NaN        NaN        NaN        NaN      0.036          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 17:30:00      0.000    281.850    285.294   0.00790316   100030.0   0.00000000   NaN     -0.547      1.667        NaN        NaN        NaN        NaN      0.012          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 18:00:00      0.000    303.300    285.202   0.00785104   100050.0   0.00000000   NaN     -1.249      2.056        NaN        NaN        NaN        NaN      0.004          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 18:30:00      0.000    366.890    285.103   0.00785285   100055.0   0.00000000   NaN     -1.393      1.906        NaN        NaN        NaN        NaN      0.026          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 19:00:00      0.000    367.670    285.240   0.00788869   100070.0   0.00000000   NaN     -0.519      2.428        NaN        NaN        NaN        NaN      0.080          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 19:30:00      0.000    367.380    285.522   0.00793111   100085.0   0.00000000   NaN      0.101      2.611        NaN        NaN        NaN        NaN      0.089          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 20:00:00      0.000    367.510    285.539   0.00774549   100100.0   0.00000000   NaN     -0.180      2.582        NaN        NaN        NaN        NaN      0.080          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 20:30:00      0.000    368.360    285.508   0.00772879   100105.0   0.00000000   NaN     -0.325      2.316        NaN        NaN        NaN        NaN      0.060          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 21:00:00      3.200    368.360    285.596   0.00759107   100110.0   0.00000000   NaN     -0.653      1.792        NaN        NaN        NaN        NaN      0.050          1          1          0          0          0          0          3          0          0          3          3          3          3          0
2004-03-30 21:30:00     16.174    353.900    285.699   0.00746912   100110.0   0.00000000   NaN     -1.064      1.419      2.871    365.985      1.945      6.744      0.033          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 22:00:00     32.532    353.925    285.839   0.00756035   100110.0   0.00000000   NaN     -1.474      1.347      5.208    365.755     13.082     18.239      0.095          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 22:30:00     74.535    353.655    285.665   0.00770252   100100.0   0.00000000   NaN     -2.021     -0.521     11.667    367.635     14.339     13.828      0.084          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 23:00:00    141.675    353.980    285.806   0.00768873   100100.0   0.00000000   NaN     -2.443     -0.464     22.378    370.045     16.037     20.202      0.065          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-30 23:30:00    196.285    354.395    286.058   0.00767772   100080.0   0.00000000   NaN     -2.827     -0.004     30.725    375.435     34.469     48.948      0.169          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-31 00:00:00    203.705    356.745    286.361   0.00752436   100080.0   0.00000000   NaN     -2.972      0.572     31.942    376.500     42.726     65.961      0.192          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-31 00:30:00    211.475    356.365    286.517   0.00752619   100060.0   0.00000000   NaN     -3.020     -0.548     33.212    378.810     55.416     73.156      0.243          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-31 01:00:00    214.480    356.830    286.655   0.00743006   100020.0   0.00000000   NaN     -2.792     -0.954     33.596    380.955     27.488     57.288      0.271          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-31 01:30:00    206.000    358.990    286.922   0.00739849   100010.0   0.00000000   NaN     -3.053      0.252     32.322    381.385     26.404     61.693      0.245          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-31 02:00:00    489.465    349.035    287.366   0.00743995    99946.5   0.00000000   NaN     -3.111      0.156     79.048    391.415     31.641     86.438      0.143          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-31 02:30:00    707.720    337.995    288.772   0.00751902    99901.5   0.00000000   NaN     -2.501     -0.299    115.235    411.285     62.006    150.786      0.123          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-31 03:00:00    463.685    352.320    289.309   0.00744097    99882.5   0.00000000   NaN     -1.331      1.437     74.248    408.390     35.582    119.127      0.137          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-31 03:30:00    303.155    351.845    289.571   0.00752178    99811.0   0.00000000   NaN     -0.523      1.319     47.405    400.140     17.139     76.945      0.181          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-31 04:00:00    253.095    367.095    289.701   0.00760447    99823.5   0.00000000   NaN      0.161      2.241     40.156    398.970     36.256     80.496      0.114          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-31 04:30:00    358.225    360.750    289.764   0.00755500    99796.0   0.00000000   NaN      1.835      2.866     57.489    401.385     60.416     97.103      0.249          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-31 05:00:00    240.455    360.390    289.518   0.00734705    99810.0   0.00000000   NaN      2.671      3.908     38.542    398.775     44.538     65.775      0.304          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-31 05:30:00    351.460    337.520    289.115   0.00748975    99823.0   0.00000000   NaN      3.688      3.019     56.414    395.690     50.729    126.550      0.476          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-31 06:00:00    226.280    337.920    289.300   0.00753913    99802.0   0.00000000   NaN      2.757      2.599     36.124    391.960     86.240     76.553      0.503          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-31 06:30:00    121.460    345.640    288.971   0.00762264    99812.0   0.00000000   NaN      3.236      3.595     19.741    385.330     34.094     56.957      0.541          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-31 07:00:00     39.346    358.360    288.754   0.00757140    99816.0   0.00000000   NaN      3.117      3.034      6.658    384.520     30.505     17.167      0.301          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-31 07:30:00      9.761    360.740    288.991   0.00727064    99836.0   0.00000000   NaN      1.511      2.511      1.870    383.440      7.913      9.539      0.178          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-03-31 08:00:00      7.647    361.490    289.200   0.00682829    99845.0   0.00000000   NaN      0.235      3.781      1.510    380.190     52.278      1.961      0.254          0          0          0          0          0          0          3          0          0          0          0          0          0          0
